装等,entry,旧名称,新名称,槽位,定位
260,101256,苍穹·雷纹战靴破阵,虚空踏靴,脚部,法系输出
260,101257,苍穹·雷纹战靴无瑕,山岳·足甲,脚部,法系输出
260,101258,苍穹·雷纹腕轮洞察,驭雷腕铠,腕部,法系输出
260,101259,苍穹·雷纹腕轮迅捷,战争领主破界腕铠,腕部,法系输出
260,101260,苍穹·雷纹腕轮破阵,凋零·腕铠,腕部,法系输出
260,101261,苍穹·雷纹腕轮无瑕,符文臂甲,腕部,法系输出
260,101262,苍穹·雷纹护手洞察,织法者之拳甲,手部,法系输出
260,101263,苍穹·雷纹护手迅捷,裁决者镇岳拳甲,手部,法系输出
260,101264,苍穹·雷纹护手破阵,虚空轰雷拳甲,手部,法系输出
260,101265,苍穹·雷纹护手无瑕,青铜龙手套,手部,法系输出
260,101266,苍穹·王庭冠冕洞察,夜幕战盔,头部,法系输出
260,101267,苍穹·王庭冠冕迅捷,先知之头冠,头部,法系输出
260,101268,苍穹·王庭冠冕破阵,虚空风暴面罩,头部,法系输出
260,101269,苍穹·王庭冠冕无瑕,石爪山凛冽战盔,头部,法系输出
260,101270,苍穹·王庭肩卫洞察,幽影·肩甲,肩部,法系输出
260,101271,苍穹·王庭肩卫迅捷,天穹肩卫,肩部,法系输出
260,101272,苍穹·王庭肩卫破阵,灰熊丘陵命轮肩甲,肩部,法系输出
260,101273,苍穹·王庭肩卫无瑕,照夜肩胄,肩部,法系输出
260,101274,苍穹·王庭胸铠洞察,回响战衣,胸部,法系输出
260,101275,苍穹·王庭胸铠迅捷,诅咒之地晨星战衣,胸部,法系输出
260,101276,苍穹·王庭胸铠破阵,秘法·护胸,胸部,法系输出
260,101277,苍穹·王庭胸铠无瑕,先知焚天护胸,胸部,法系输出
260,101278,苍穹·王庭束带洞察,安其拉战带,腰部,法系输出
260,101279,苍穹·王庭束带迅捷,临世腰甲,腰部,法系输出
260,101280,苍穹·王庭束带破阵,逐日者战带,腰部,法系输出
260,101281,苍穹·王庭束带无瑕,雷霆之战带,腰部,法系输出
260,101282,苍穹·王庭腿卫洞察,冬泉谷腿铠,腿部,法系输出
260,101283,苍穹·王庭腿卫迅捷,冰封裂云腿胄,腿部,法系输出
260,101284,苍穹·王庭腿卫破阵,晶歌森林暮星腿甲,腿部,法系输出
260,101285,苍穹·王庭腿卫无瑕,幻影之腿铠,腿部,法系输出
260,101286,苍穹·王庭战靴洞察,焚天踏靴,脚部,法系输出
260,101287,苍穹·王庭战靴迅捷,血精灵魔导师惊涛踏靴,脚部,法系输出
260,101288,苍穹·王庭战靴破阵,红龙战靴,脚部,法系输出
260,101289,苍穹·王庭战靴无瑕,战靴·魔铁,脚部,法系输出
260,101290,苍穹·王庭腕轮洞察,红龙之腕甲,腕部,法系输出
260,101291,苍穹·王庭腕轮迅捷,新月·护臂,腕部,法系输出
260,101292,苍穹·王庭腕轮破阵,青铜·腕甲,腕部,法系输出
260,101293,苍穹·王庭腕轮无瑕,嚎风峡湾灵光腕铠,腕部,法系输出
260,101294,苍穹·王庭护手洞察,晨星拳甲,手部,法系输出
260,101295,苍穹·王庭护手迅捷,护手·星海,手部,法系输出
260,101296,苍穹·王庭护手破阵,护手·苍白,手部,法系输出
260,101297,苍穹·王庭护手无瑕,寒冰皇冠之拳甲,手部,法系输出
260,101298,曦光·星纱冠冕洞察,破军者照夜兜帽,头部,治疗
260,101299,曦光·星纱冠冕迅捷,余烬之面罩,头部,治疗
260,101300,曦光·星纱冠冕破阵,焚烧面罩,头部,治疗
260,101301,曦光·星纱冠冕无瑕,月刃头巾,头部,治疗
260,101302,曦光·星纱肩卫洞察,熔火之心星云披肩,肩部,治疗
260,101303,曦光·星纱肩卫迅捷,咒纹肩巾,肩部,治疗
260,101304,曦光·星纱肩卫破阵,剃刀高地衬肩,肩部,治疗
260,101305,曦光·星纱肩卫无瑕,裁决者焚烧衬肩,肩部,治疗
260,101306,曦光·星纱法衣洞察,命运之外衣,胸部,治疗
260,101307,曦光·星纱法衣迅捷,燃烬者镇海衣袍,胸部,治疗
260,101308,曦光·星纱法衣破阵,法衣·赤焰,胸部,治疗
260,101309,曦光·星纱法衣无瑕,矮人锻造师长袍,胸部,治疗
260,101310,曦光·星纱束带洞察,亘古擎天腰带,腰部,治疗
260,101311,曦光·星纱束带迅捷,雷霆裂云腰链,腰部,治疗
260,101312,曦光·星纱束带破阵,苍白惊涛腰带,腰部,治疗
260,101313,曦光·星纱束带无瑕,守望者降临腰链,腰部,治疗
260,101314,曦光·星纱腿卫洞察,仁心战裙,腿部,治疗
260,101315,曦光·星纱腿卫迅捷,裤腿·天穹,腿部,治疗
260,101316,曦光·星纱腿卫破阵,石爪山裤腿,腿部,治疗
260,101317,曦光·星纱腿卫无瑕,穿云裤腿,腿部,治疗
260,101318,曦光·星纱战靴洞察,赤霞长靴,脚部,治疗
260,101319,曦光·星纱战靴迅捷,足具·大地,脚部,治疗
260,101320,曦光·星纱战靴破阵,护足·潮汐,脚部,治疗
260,101321,曦光·星纱战靴无瑕,奥妮克希亚幻光布靴,脚部,治疗
260,101322,曦光·星纱腕轮洞察,艾萨拉龙焰护臂,腕部,治疗
260,101323,曦光·星纱腕轮迅捷,星芒·腕轮,腕部,治疗
260,101324,曦光·星纱腕轮破阵,腕轮·幻光,腕部,治疗
260,101325,曦光·星纱腕轮无瑕,圣贤之腕轮,腕部,治疗
260,101326,曦光·星纱护手洞察,群星手套,手部,治疗
260,101327,曦光·星纱护手迅捷,赤焰·手套,手部,治疗
260,101328,曦光·星纱护手破阵,风暴峭壁之手饰,手部,治疗
260,101329,曦光·星纱护手无瑕,神祇之护手,手部,治疗
260,101330,曦光·荒野冠冕洞察,血色修道院之面甲,头部,治疗
260,101331,曦光·荒野冠冕迅捷,晨辉战盔,头部,治疗
260,101332,曦光·荒野冠冕破阵,风暴峭壁命运面甲,头部,治疗
260,101333,曦光·荒野冠冕无瑕,奥杜尔轮回头盔,头部,治疗
260,101334,曦光·荒野肩卫洞察,暮光驭天肩甲,肩部,治疗
260,101335,曦光·荒野肩卫迅捷,达拉然之肩卫,肩部,治疗
260,101336,曦光·荒野肩卫破阵,暮光审判官镇压肩卫,肩部,治疗
260,101337,曦光·荒野肩卫无瑕,剃刀高地肩铠,肩部,治疗
260,101338,曦光·荒野法衣洞察,霜狼酋长之护甲,胸部,治疗
260,101339,曦光·荒野法衣迅捷,胸甲·烈日,胸部,治疗
260,101340,曦光·荒野法衣破阵,海加尔山之战衣,胸部,治疗
260,101341,曦光·荒野法衣无瑕,祖尔法拉克新月战衣,胸部,治疗
260,101342,曦光·荒野束带洞察,霜裔之腰甲,腰部,治疗
260,101343,曦光·荒野束带迅捷,圣贤战带,腰部,治疗
260,101344,曦光·荒野束带破阵,雷霆崖扣带,腰部,治疗
260,101345,曦光·荒野束带无瑕,庇护战带,腰部,治疗
260,101346,曦光·荒野腿卫洞察,暮星腿甲,腿部,治疗
260,101347,曦光·荒野腿卫迅捷,远征军之腿甲,腿部,治疗
260,101348,曦光·荒野腿卫破阵,炽焰护腿,腿部,治疗
260,101349,曦光·荒野腿卫无瑕,日蚀腿甲,腿部,治疗
260,101350,曦光·荒野战靴洞察,命运·战靴,脚部,治疗
260,101351,曦光·荒野战靴迅捷,仲裁者碎星踏靴,脚部,治疗
260,101352,曦光·荒野战靴破阵,唤潮者裁断战靴,脚部,治疗
260,101353,曦光·荒野战靴无瑕,护足·天启,脚部,治疗
260,101354,曦光·荒野腕轮洞察,符文大师腕铠,腕部,治疗
260,101355,曦光·荒野腕轮迅捷,陨星·护腕,腕部,治疗
260,101356,曦光·荒野腕轮破阵,寒冰皇冠太古护臂,腕部,治疗
260,101357,曦光·荒野腕轮无瑕,银色北伐军腕铠,腕部,治疗
260,101358,曦光·荒野护手洞察,拳甲·玄冰,手部,治疗
260,101359,曦光·荒野护手迅捷,赤霞·护手,手部,治疗
260,101360,曦光·荒野护手破阵,红龙之手甲,手部,治疗
260,101361,曦光·荒野护手无瑕,生命护手,手部,治疗
260,101362,曦光·雷纹冠冕洞察,潜行者面甲,头部,治疗
260,101363,曦光·雷纹冠冕迅捷,战盔·命轮,头部,治疗
260,101364,曦光·雷纹冠冕破阵,晶歌森林之头冠,头部,治疗
260,101365,曦光·雷纹冠冕无瑕,唤潮者缚龙面甲,头部,治疗
260,101366,曦光·雷纹肩卫洞察,战争领主肩甲,肩部,治疗
260,101367,曦光·雷纹肩卫迅捷,仁心肩甲,肩部,治疗
260,101368,曦光·雷纹肩卫破阵,大地裂地肩铠,肩部,治疗
260,101369,曦光·雷纹肩卫无瑕,源质之肩卫,肩部,治疗
260,101370,曦光·雷纹法衣洞察,幽影之护胸,胸部,治疗
260,101371,曦光·雷纹法衣迅捷,护甲·征途,胸部,治疗
260,101372,曦光·雷纹法衣破阵,破夜战衣,胸部,治疗
260,101373,曦光·雷纹法衣无瑕,寒星之护甲,胸部,治疗
260,101374,曦光·雷纹束带洞察,嚎风峡湾之腰甲,腰部,治疗
260,101375,曦光·雷纹束带迅捷,屠龙者腰甲,腰部,治疗
260,101376,曦光·雷纹束带破阵,祖尔格拉布腰甲,腰部,治疗
260,101377,曦光·雷纹束带无瑕,星环碎星战带,腰部,治疗
260,101378,曦光·雷纹腿卫洞察,生命之战裙,腿部,治疗
260,101379,曦光·雷纹腿卫迅捷,银月城苍白战裙,腿部,治疗
260,101380,曦光·雷纹腿卫破阵,烈焰腿铠,腿部,治疗
260,101381,曦光·雷纹腿卫无瑕,龙骨护腿,腿部,治疗
260,101382,曦光·雷纹战靴洞察,先知足甲,脚部,治疗
260,101383,曦光·雷纹战靴迅捷,精金战靴,脚部,治疗
260,101384,曦光·雷纹战靴破阵,青铜龙战靴,脚部,治疗
260,101385,曦光·雷纹战靴无瑕,镇魂使焚烧足甲,脚部,治疗
260,101386,曦光·雷纹腕轮洞察,赤焰裂地护臂,腕部,治疗
260,101387,曦光·雷纹腕轮迅捷,嚎风峡湾之护臂,腕部,治疗
260,101388,曦光·雷纹腕轮破阵,灵光护臂,腕部,治疗
260,101389,曦光·雷纹腕轮无瑕,复苏腕铠,腕部,治疗
260,101390,曦光·雷纹护手洞察,夜幕·手套,手部,治疗
260,101391,曦光·雷纹护手迅捷,破晓者手套,手部,治疗
260,101392,曦光·雷纹护手破阵,永恒之拳甲,手部,治疗
260,101393,曦光·雷纹护手无瑕,天启者守望手套,手部,治疗
260,101394,曦光·王庭冠冕洞察,战盔·腐化,头部,治疗
260,101395,曦光·王庭冠冕迅捷,御风者之面甲,头部,治疗
260,101396,曦光·王庭冠冕破阵,屠龙者断岳面罩,头部,治疗
260,101397,曦光·王庭冠冕无瑕,唤潮者断空战盔,头部,治疗
260,101398,曦光·王庭肩卫洞察,星芒·肩卫,肩部,治疗
260,101399,曦光·王庭肩卫迅捷,星语者降世肩甲,肩部,治疗
260,101400,曦光·王庭肩卫破阵,极光破云肩卫,肩部,治疗
260,101401,曦光·王庭肩卫无瑕,圣光肩卫,肩部,治疗
260,101402,曦光·王庭胸铠洞察,追猎者之护胸,胸部,治疗
260,101403,曦光·王庭胸铠迅捷,风暴领主胸铠,胸部,治疗
260,101404,曦光·王庭胸铠破阵,赤霞之战衣,胸部,治疗
260,101405,曦光·王庭胸铠无瑕,不朽战衣,胸部,治疗
260,101406,曦光·王庭束带洞察,扣带·玄冰,腰部,治疗
260,101407,曦光·王庭束带迅捷,织法者战带,腰部,治疗
260,101408,曦光·王庭束带破阵,先知腰铠,腰部,治疗
260,101409,曦光·王庭束带无瑕,执剑者惊涛扣带,腰部,治疗
260,101410,曦光·王庭腿卫洞察,太古之腿胄,腿部,治疗
260,101411,曦光·王庭腿卫迅捷,生长·护腿,腿部,治疗
260,101412,曦光·王庭腿卫破阵,峥嵘回响腿铠,腿部,治疗
260,101413,曦光·王庭腿卫无瑕,永夜·腿胄,腿部,治疗
260,101414,曦光·王庭战靴洞察,照夜踏靴,脚部,治疗
260,101415,曦光·王庭战靴迅捷,裂云战靴,脚部,治疗
260,101416,曦光·王庭战靴破阵,暴风城之踏靴,脚部,治疗
260,101417,曦光·王庭战靴无瑕,钢铁·足铠,脚部,治疗
260,101418,曦光·王庭腕轮洞察,命轮·腕甲,腕部,治疗
260,101419,曦光·王庭腕轮迅捷,护臂·虚空,腕部,治疗
260,101420,曦光·王庭腕轮破阵,寒星·腕铠,腕部,治疗
260,101421,曦光·王庭腕轮无瑕,苍翠照夜臂甲,腕部,治疗
260,101422,曦光·王庭护手洞察,祖达克凋零拳甲,手部,治疗
260,101423,曦光·王庭护手迅捷,织法者之臂铠,手部,治疗
260,101424,曦光·王庭护手破阵,风暴峭壁之拳甲,手部,治疗
260,101425,曦光·王庭护手无瑕,雷霆护手,手部,治疗
260,101426,凌霄·荒野冠冕洞察,艾萨拉之战盔,头部,敏捷输出
260,101427,凌霄·荒野冠冕迅捷,泰罗卡森林灵光头盔,头部,敏捷输出
260,101428,凌霄·荒野冠冕破阵,战盔·新月,头部,敏捷输出
260,101429,凌霄·荒野冠冕无瑕,兜帽·山岳,头部,敏捷输出
260,101430,凌霄·荒野肩卫洞察,肩卫·霜裔,肩部,敏捷输出
260,101431,凌霄·荒野肩卫迅捷,缚霜者之肩铠,肩部,敏捷输出
260,101432,凌霄·荒野肩卫破阵,冻结肩甲,肩部,敏捷输出
260,101433,凌霄·荒野肩卫无瑕,钢铁肩甲,肩部,敏捷输出
260,101434,凌霄·荒野胸铠洞察,星环·战衣,胸部,敏捷输出
260,101435,凌霄·荒野胸铠迅捷,天启护甲,胸部,敏捷输出
260,101436,凌霄·荒野胸铠破阵,冻结护甲,胸部,敏捷输出
260,101437,凌霄·荒野胸铠无瑕,星语者穿云护胸,胸部,敏捷输出
260,101438,凌霄·荒野束带洞察,暴风城腰带,腰部,敏捷输出
260,101439,凌霄·荒野束带迅捷,星环·腰甲,腰部,敏捷输出
260,101440,凌霄·荒野束带破阵,银月城之腰甲,腰部,敏捷输出
260,101441,凌霄·荒野束带无瑕,寒冰皇冠腰甲,腰部,敏捷输出
260,101442,凌霄·荒野腿卫洞察,圣殿骑士之腿铠,腿部,敏捷输出
260,101443,凌霄·荒野腿卫迅捷,圣殿骑士镇海战裙,腿部,敏捷输出
260,101444,凌霄·荒野腿卫破阵,剃刀高地晨星腿甲,腿部,敏捷输出
260,101445,凌霄·荒野腿卫无瑕,森罗·战裙,腿部,敏捷输出
260,101446,凌霄·荒野战靴洞察,霜狼酋长之护足,脚部,敏捷输出
260,101447,凌霄·荒野战靴迅捷,虚空风暴之护足,脚部,敏捷输出
260,101448,凌霄·荒野战靴破阵,赞加沼泽踏靴,脚部,敏捷输出
260,101449,凌霄·荒野战靴无瑕,护足·血月,脚部,敏捷输出
260,101450,凌霄·荒野腕轮洞察,血色修道院之护腕,腕部,敏捷输出
260,101451,凌霄·荒野腕轮迅捷,夜幕之护臂,腕部,敏捷输出
260,101452,凌霄·荒野腕轮破阵,刀锋山臂甲,腕部,敏捷输出
260,101453,凌霄·荒野腕轮无瑕,腕铠·苍白,腕部,敏捷输出
260,101454,凌霄·荒野护手洞察,死亡骑士手甲,手部,敏捷输出
260,101455,凌霄·荒野护手迅捷,利爪护手,手部,敏捷输出
260,101456,凌霄·荒野护手破阵,圣辉护手,手部,敏捷输出
260,101457,凌霄·荒野护手无瑕,驭天护手,手部,敏捷输出
260,101458,凌霄·雷纹冠冕洞察,奥格瑞玛银辉面甲,头部,敏捷输出
260,101459,凌霄·雷纹冠冕迅捷,裁决者镇世头冠,头部,敏捷输出
260,101460,凌霄·雷纹冠冕破阵,地狱火半岛之头冠,头部,敏捷输出
260,101461,凌霄·雷纹冠冕无瑕,星语者轰雷面甲,头部,敏捷输出
260,101462,凌霄·雷纹肩卫洞察,泰罗卡森林肩卫,肩部,敏捷输出
260,101463,凌霄·雷纹肩卫迅捷,暴风城之肩铠,肩部,敏捷输出
260,101464,凌霄·雷纹肩卫破阵,灵光照夜肩铠,肩部,敏捷输出
260,101465,凌霄·雷纹肩卫无瑕,天火·肩甲,肩部,敏捷输出
260,101466,凌霄·雷纹胸铠洞察,苍穹王座银辉胸甲,胸部,敏捷输出
260,101467,凌霄·雷纹胸铠迅捷,征途之胸甲,胸部,敏捷输出
260,101468,凌霄·雷纹胸铠破阵,暴风城之胸甲,胸部,敏捷输出
260,101469,凌霄·雷纹胸铠无瑕,星海战衣,胸部,敏捷输出
260,101470,凌霄·雷纹束带洞察,天启之腰带,腰部,敏捷输出
260,101471,凌霄·雷纹束带迅捷,守望扣带,腰部,敏捷输出
260,101472,凌霄·雷纹束带破阵,符文大师之战带,腰部,敏捷输出
260,101473,凌霄·雷纹束带无瑕,冰冠堡垒扣带,腰部,敏捷输出
260,101474,凌霄·雷纹腿卫洞察,夜幕护腿,腿部,敏捷输出
260,101475,凌霄·雷纹腿卫迅捷,天轨驭雷护腿,腿部,敏捷输出
260,101476,凌霄·雷纹腿卫破阵,护腿·生命,腿部,敏捷输出
260,101477,凌霄·雷纹腿卫无瑕,虚空镇海腿甲,腿部,敏捷输出
260,101478,凌霄·雷纹战靴洞察,凋零之护足,脚部,敏捷输出
260,101479,凌霄·雷纹战靴迅捷,战靴·岩心,脚部,敏捷输出
260,101480,凌霄·雷纹战靴破阵,轰雷足甲,脚部,敏捷输出
260,101481,凌霄·雷纹战靴无瑕,暮光审判官战靴,脚部,敏捷输出
260,101482,凌霄·雷纹腕轮洞察,黎明之护腕,腕部,敏捷输出
260,101483,凌霄·雷纹腕轮迅捷,潜踪臂甲,腕部,敏捷输出
260,101484,凌霄·雷纹腕轮破阵,腕铠·星环,腕部,敏捷输出
260,101485,凌霄·雷纹腕轮无瑕,先知之护臂,腕部,敏捷输出
260,101486,凌霄·雷纹护手洞察,影月谷手甲,手部,敏捷输出
260,101487,凌霄·雷纹护手迅捷,裂地手套,手部,敏捷输出
260,101488,凌霄·雷纹护手破阵,索拉查手套,手部,敏捷输出
260,101489,凌霄·雷纹护手无瑕,夜幕·护手,手部,敏捷输出
260,101490,天铸·王庭冠冕洞察,暗影之战盔,头部,力量输出
260,101491,天铸·王庭冠冕迅捷,守望者破夜战盔,头部,力量输出
260,101492,天铸·王庭冠冕破阵,血战战盔,头部,力量输出
260,101493,天铸·王庭冠冕无瑕,红龙之头冠,头部,力量输出
260,101494,天铸·王庭肩卫洞察,银河肩甲,肩部,力量输出
260,101495,天铸·王庭肩卫迅捷,暴风城肩胄,肩部,力量输出
260,101496,天铸·王庭肩卫破阵,索拉查深渊肩卫,肩部,力量输出
260,101497,天铸·王庭肩卫无瑕,奥妮克希亚之肩胄,肩部,力量输出
260,101498,天铸·王庭胸铠洞察,诅咒之城凋零胸铠,胸部,力量输出
260,101499,天铸·王庭胸铠迅捷,希利苏斯幽影胸铠,胸部,力量输出
260,101500,天铸·王庭胸铠破阵,守望者胸甲,胸部,力量输出
260,101501,天铸·王庭胸铠无瑕,红龙军团守望护胸,胸部,力量输出
260,101502,天铸·王庭束带洞察,银色北伐军降世战带,腰部,力量输出
260,101503,天铸·王庭束带迅捷,裁决者之腰甲,腰部,力量输出
260,101504,天铸·王庭束带破阵,辉煌之战带,腰部,力量输出
260,101505,天铸·王庭束带无瑕,风暴峭壁暗影战带,腰部,力量输出
260,101506,天铸·王庭腿卫洞察,新月·腿铠,腿部,力量输出
260,101507,天铸·王庭腿卫迅捷,夜幕照夜护腿,腿部,力量输出
260,101508,天铸·王庭腿卫破阵,剃刀高地奥术腿甲,腿部,力量输出
260,101509,天铸·王庭腿卫无瑕,先驱者腿胄,腿部,力量输出
260,101510,天铸·王庭战靴洞察,深渊·护足,脚部,力量输出
260,101511,天铸·王庭战靴迅捷,龙焰轰雷护足,脚部,力量输出
260,101512,天铸·王庭战靴破阵,远征军之战靴,脚部,力量输出
260,101513,天铸·王庭战靴无瑕,屠龙者护足,脚部,力量输出
260,101514,天铸·王庭腕轮洞察,龙焰·腕铠,腕部,力量输出
260,101515,天铸·王庭腕轮迅捷,唤潮者之腕甲,腕部,力量输出
260,101516,天铸·王庭腕轮破阵,裂空护臂,腕部,力量输出
260,101517,天铸·王庭腕轮无瑕,海加尔山臂甲,腕部,力量输出
260,101518,天铸·王庭护手洞察,破军手甲,手部,力量输出
260,101519,天铸·王庭护手迅捷,风暴峭壁手甲,手部,力量输出
260,101520,天铸·王庭护手破阵,奥格瑞玛精金护手,手部,力量输出
260,101521,天铸·王庭护手无瑕,巨魔祭司之护手,手部,力量输出
260,101522,不朽·王庭冠冕洞察,大领主之战盔,头部,坦克
260,101523,不朽·王庭冠冕迅捷,残月面罩,头部,坦克
260,101524,不朽·王庭冠冕破阵,冬泉谷之战盔,头部,坦克
260,101525,不朽·王庭冠冕无瑕,黑翼之巢极光战盔,头部,坦克
260,101526,不朽·王庭肩卫洞察,泰坦肩甲,肩部,坦克
260,101527,不朽·王庭肩卫迅捷,不灭肩甲,肩部,坦克
260,101528,不朽·王庭肩卫破阵,裂地肩铠,肩部,坦克
260,101529,不朽·王庭肩卫无瑕,晨辉·肩甲,肩部,坦克
260,101530,不朽·王庭胸铠洞察,祖达克胸铠,胸部,坦克
260,101531,不朽·王庭胸铠迅捷,先驱者护胸,胸部,坦克
260,101532,不朽·王庭胸铠破阵,破晓断岳胸甲,胸部,坦克
260,101533,不朽·王庭胸铠无瑕,冻结胸甲,胸部,坦克
260,101534,不朽·王庭束带洞察,风暴领主守护扣带,腰部,坦克
260,101535,不朽·王庭束带迅捷,星轨之战带,腰部,坦克
260,101536,不朽·王庭束带破阵,金曦战带,腰部,坦克
260,101537,不朽·王庭束带无瑕,命运·扣带,腰部,坦克
260,101538,不朽·王庭腿卫洞察,费伍德星轨腿胄,腿部,坦克
260,101539,不朽·王庭腿卫迅捷,红龙军团之护腿,腿部,坦克
260,101540,不朽·王庭腿卫破阵,腿甲·星环,腿部,坦克
260,101541,不朽·王庭腿卫无瑕,腿胄·符文,腿部,坦克
260,101542,不朽·王庭战靴洞察,战靴·山岳,脚部,坦克
260,101543,不朽·王庭战靴迅捷,神祇降世足铠,脚部,坦克
260,101544,不朽·王庭战靴破阵,苍穹护足,脚部,坦克
260,101545,不朽·王庭战靴无瑕,沙塔斯之战靴,脚部,坦克
260,101546,不朽·王庭腕轮洞察,大地·护臂,腕部,坦克
260,101547,不朽·王庭腕轮迅捷,血色修道院护臂,腕部,坦克
260,101548,不朽·王庭腕轮破阵,赤霞之腕甲,腕部,坦克
260,101549,不朽·王庭腕轮无瑕,臂甲·永恒,腕部,坦克
260,101550,不朽·王庭护手洞察,银色北伐军驭天臂铠,手部,坦克
260,101551,不朽·王庭护手迅捷,青铜龙轰雷臂铠,手部,坦克
260,101552,不朽·王庭护手破阵,壁垒手甲,手部,坦克
260,101553,不朽·王庭护手无瑕,青铜护手,手部,坦克
260,101554,苍穹·洞察坠饰,红龙军团之霜痕,颈部,法系输出
260,101555,苍穹·迅捷坠饰,龙骨之断岳,颈部,法系输出
260,101556,苍穹·破阵坠饰,魔能项圈,颈部,法系输出
260,101557,苍穹·无瑕坠饰,月刃之印记,颈部,法系输出
260,101558,苍穹·洞察指环,天火·戒律,戒指,法系输出
260,101559,苍穹·迅捷指环,镇魂使之印戒,戒指,法系输出
260,101560,苍穹·破阵指环,冻结之戒,戒指,法系输出
260,101561,苍穹·无瑕指环,惊雷·指环,戒指,法系输出
260,101562,苍穹·远见指环,苍白之戒,戒指,法系输出
260,101563,苍穹·坚毅指环,生长·戒律,戒指,法系输出
260,101564,苍穹·洞察斗篷,霜狼酋长之腐化,披风,法系输出
260,101565,苍穹·迅捷斗篷,晨辉·斗篷,披风,法系输出
260,101566,苍穹·破阵斗篷,裂云斗篷,披风,法系输出
260,101567,苍穹·无瑕斗篷,驭雷者之峥嵘,披风,法系输出
260,101568,天铸·洞察坠饰,雷霆项链,颈部,力量输出
260,101569,天铸·迅捷坠饰,群星坠饰,颈部,力量输出
260,101570,天铸·破阵坠饰,矮人锻造师之夜幕,颈部,力量输出
260,101571,天铸·无瑕坠饰,回响坠饰,颈部,力量输出
260,101572,天铸·洞察指环,万法王之星云,戒指,力量输出
260,101573,天铸·迅捷指环,临世之戒,戒指,力量输出
260,101574,天铸·破阵指环,咒纹·指环,戒指,力量输出
260,101575,天铸·无瑕指环,远征军之星云,戒指,力量输出
260,101576,天铸·远见指环,荣光之戒,戒指,力量输出
260,101577,天铸·坚毅指环,圣贤之戒指,戒指,力量输出
260,101578,天铸·洞察斗篷,青铜龙之星陨,披风,力量输出
260,101579,天铸·迅捷斗篷,新月之焚烧,披风,力量输出
260,101580,天铸·破阵斗篷,血战披肩,披风,力量输出
260,101581,天铸·无瑕斗篷,霸主披肩,披风,力量输出
260,101582,凌霄·洞察坠饰,蓝龙军团之辉煌,颈部,敏捷输出
260,101583,凌霄·迅捷坠饰,太阳之井的天启,颈部,敏捷输出
260,101584,凌霄·破阵坠饰,血精灵魔导师之护符,颈部,敏捷输出
260,101585,凌霄·无瑕坠饰,奥术之镇渊,颈部,敏捷输出
260,101586,凌霄·洞察指环,青铜·之戒,戒指,敏捷输出
260,101587,凌霄·迅捷指环,剃刀高地的银辉,戒指,敏捷输出
260,101588,凌霄·破阵指环,守护者之钢铁,戒指,敏捷输出
260,101589,凌霄·无瑕指环,潜踪玺戒,戒指,敏捷输出
260,101590,凌霄·远见指环,荣光之守望,戒指,敏捷输出
260,101591,凌霄·坚毅指环,炽焰之玺戒,戒指,敏捷输出
260,101592,凌霄·洞察斗篷,凛冬之罩袍,披风,敏捷输出
260,101593,凌霄·迅捷斗篷,洪荒·镇世,披风,敏捷输出
260,101594,凌霄·破阵斗篷,梦境·斗篷,披风,敏捷输出
260,101595,凌霄·无瑕斗篷,镇渊斗篷,披风,敏捷输出
260,101596,曦光·洞察坠饰,自然之裂地,颈部,治疗
260,101597,曦光·迅捷坠饰,青霜链坠,颈部,治疗
260,101598,曦光·破阵坠饰,银辉之破夜,颈部,治疗
260,101599,曦光·无瑕坠饰,惊雷·护符,颈部,治疗
260,101600,曦光·洞察指环,风暴指环,戒指,治疗
260,101601,曦光·迅捷指环,青霜·指环,戒指,治疗
260,101602,曦光·破阵指环,冲击之戒,戒指,治疗
260,101603,曦光·无瑕指环,卡拉赞的月刃,戒指,治疗
260,101604,曦光·远见指环,地狱火半岛的银辉,戒指,治疗
260,101605,曦光·坚毅指环,精金之之戒,戒指,治疗
260,101606,曦光·洞察斗篷,源质之斗篷,披风,治疗
260,101607,曦光·迅捷斗篷,裂地披肩,披风,治疗
260,101608,曦光·破阵斗篷,玄冰斗篷,披风,治疗
260,101609,曦光·无瑕斗篷,神圣斗篷,披风,治疗
260,101610,不朽·洞察坠饰,晶歌森林的余烬,颈部,坦克
260,101611,不朽·迅捷坠饰,龙鳞·镇岳,颈部,坦克
260,101612,不朽·破阵坠饰,星轨·御风,颈部,坦克
260,101613,不朽·无瑕坠饰,石肤印记,颈部,坦克
260,101614,不朽·洞察指环,静潮·戒律,戒指,坦克
260,101615,不朽·迅捷指环,晨星·破夜,戒指,坦克
260,101616,不朽·破阵指环,磐石之戒,戒指,坦克
260,101617,不朽·无瑕指环,秘银·之戒,戒指,坦克
260,101618,不朽·远见指环,擎天戒律,戒指,坦克
260,101619,不朽·坚毅指环,裁决者之玺戒,戒指,坦克
260,101620,不朽·洞察斗篷,亘古之驭雷,披风,坦克
260,101621,不朽·迅捷斗篷,符文大师之罩袍,披风,坦克
260,101622,不朽·破阵斗篷,银辉之净世,披风,坦克
260,101623,不朽·无瑕斗篷,暗影·披肩,披风,坦克
260,101624,苍穹·洞察秘典,海加尔山的青铜,副手物品,法系输出
260,101625,苍穹·迅捷秘典,黑锋骑士之宝珠,副手物品,法系输出
260,101626,苍穹·破阵秘典,海加尔山的魔铁,副手物品,法系输出
